booth_id,booth_name,address,city,country,latitude,longitude,severity,problem_categories
"ab6c19cf-88ae-4fd5-b8df-e070be43af7d","The Hoxton Vienna Basement","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"cb9a82c9-9e81-4a4b-8430-6c73974bd839","The Social Hub Vienna","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"fcdeadda-f19e-4576-bda9-754d08ee326d","EPD Market","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"7296479e-7efa-46cb-bd58-7e82ec97ae39","Pratersauna","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"19e332d8-d69e-47e2-92f0-d2bcfc7c9b53","Hafenstadt Klagenfurt","Klagenfurt","Klagenfurt","Austria",46.625704,14.3137371,"HIGH","NO_STREET_NUMBER"
"8d744e41-354d-4192-b0ce-6a4fddf232a8","Strandbar Herrmann","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"81f01286-860a-4574-a885-04f19d79ffa9","Hobo Hotel","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"afb0af1b-1b9a-4644-bf96-ba039c746a88","Generator","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"d0b7e2aa-9103-48b5-b585-41ea0708b64a","Spårvägsmuseet","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"2a91dbc7-c831-4cad-b1e3-b369cd0dc52f","Downtown Camper","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"14510fd7-8817-4d54-8626-4ce838cea802","Fotografiska","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"6ff896f2-c234-4a8b-b0ab-2283e7863957","Grand Central","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"8689321a-f125-4ab5-aed1-2161fffbf674","Rutger Fuchsgatan 2","Rutger Fuchsgatan 2","Stockholm","Sweden",59.3076377,18.0786825,"HIGH","NAME_ONLY"
"cf6fa4af-fb9a-4052-8339-e8e0a11b7852","Stadsgårdsterminalen","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"ddc1753d-0d12-4aa9-9a62-231b12c1b5b3","Nordiska Museet","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"1e560f69-9a77-43c2-85cd-6c3b76337ed6","Kulturhuset Stadsteatern","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"34eaebe2-1428-44e2-8cb5-ebfdfeb8fc39","Ringen","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"e3e5defe-5239-40fe-a125-12e5b1c646a7","Fryshuset Stockholm","Stockholm","Stockholm","Sweden",59.3327036,18.0656255,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"1f97ef6f-52d9-4bed-83f5-70bb547e88c1","Unknown","Jakarta","Jakarta","Indonesia",-6.1944491,106.8229198,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"fcdb9b66-536c-43c0-879a-b84e609c34a4","Cat Cafe ""Ragdoll""","Osaka","Osaka","Japan",34.6937249,135.5022535,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"5ac3ed73-601f-4698-ae04-a4757e713ba1","Unknown","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"5bfca024-32cf-441b-95ef-75c6836fc1fb","N/A","N/A","Surat","India",21.2004138,72.8798896,"HIGH","NO_STREET_NUMBER; NAME_ONLY; TOO_SHORT"
"10ad8510-ec0c-409a-b386-28ead59820cc","AppleDoll Pop-Up","1212 Abbot Kinney Blvd, Venice, CA 90291, USA","Venice","USA",33.9910807,-118.4688547,"MEDIUM","DUPLICATE_COORDINATES"
"6341e058-43b9-4b22-9ae9-a077029db4cb","Far i hatten","Folkets Park, 214 36 Malmö, Sweden","Malmö","Sweden",55.5927843,13.0142194,"MEDIUM","DUPLICATE_COORDINATES"
"6d7a7eb7-3881-4e31-83b5-edabe8a95e68","Lou's Athletic Club","384 Knickerbocker Ave, Brooklyn, NY 11237, USA","Brooklyn","New York, USA",40.7002117,-73.9210791,"MEDIUM","DUPLICATE_COORDINATES"
"bec3a7bf-a03b-4945-a5e3-b084cb081a4d","Musée Mécanique I","Pier 45 at Taylor St.","San Francisco","United States",37.80968,-122.4174783,"MEDIUM","DUPLICATE_COORDINATES"
"a3825fa1-f052-4e6c-8b6c-8452dc6a9c43","Children's Museum I","300 Congress Street","Boston","United States",42.351597,-71.050248,"MEDIUM","DUPLICATE_COORDINATES"
"fd108e77-974d-42f7-8084-1c03036d8b1e","Children's Museum II","300 Congress Street","Boston","United States",42.351597,-71.050248,"MEDIUM","DUPLICATE_COORDINATES"
"d780bde3-4fa2-4890-bece-8772f46c18f8","Funland Arcade I","200 Broadway St","Seaside","United States",45.993245,-123.927577,"MEDIUM","DUPLICATE_COORDINATES"
"d28badd1-ab1e-415a-87ab-00a42d87b2aa","Funland Arcade II","200 Broadway St","Seaside","United States",45.993245,-123.927577,"MEDIUM","DUPLICATE_COORDINATES"
"e03132cd-a530-4bd9-b614-9a43935e5e3b","Kaivopiha Shopping Center","Kaivok. 10","Helsinki","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"33eb641c-4fd1-48d4-8237-fed68b7e146c","Deno's Wonder Wheel","3059 W 12th St.","Brooklyn","United States",40.5742747,-73.9792059,"MEDIUM","DUPLICATE_COORDINATES"
"2767458d-8365-40ca-bada-6706142d7b0b","MOPA I","1649 El Prado","San Diego","United States",32.7313718,-117.149206,"MEDIUM","DUPLICATE_COORDINATES"
"58b38b7d-046d-47f9-b351-c4712be8179e","MOPA II","1649 El Prado","San Diego","United States",32.7313718,-117.149206,"MEDIUM","DUPLICATE_COORDINATES"
"b95e09c7-76b0-4f06-8bdf-80b39c5c01dc","Belmont Park I","3146 Mission Blvd.","San Diego","United States",32.7706102,-117.2513258,"MEDIUM","DUPLICATE_COORDINATES"
"d79ffcab-b4f0-43e4-932b-b4539c12607b","Belmont Park II","3146 Mission Blvd.","San Diego","United States",32.7706102,-117.2513258,"MEDIUM","DUPLICATE_COORDINATES"
"8356721f-d802-4694-943f-89f7f2b64784","St. Louis Centre I","420 N. 6th Street","St. Louis","United States",38.6289742,-90.1897394,"MEDIUM","DUPLICATE_COORDINATES"
"a1ec4e74-3470-4a3b-88f5-73e42e432df4","St. Louis Centre II","420 N. 6th Street","St. Louis","United States",38.6289742,-90.1897394,"MEDIUM","DUPLICATE_COORDINATES"
"89d65015-5d84-4c9e-a0c8-af12330264da","Skylon I","5200 Robinson Street","Niagara Falls","United States",43.0851889,-79.0796872,"MEDIUM","DUPLICATE_COORDINATES"
"06e9e6fd-148c-4441-a3e3-2b20d870e212","Skylon III","5200 Robinson Street","Niagara Falls","United States",43.0851889,-79.0796872,"MEDIUM","DUPLICATE_COORDINATES"
"3eb2d66b-d987-4bdc-a55f-a112eb67bbca","Playland Arcade I","350 Santa Monica Pier","Santa Monica","United States",34.0108279,-118.4956397,"MEDIUM","DUPLICATE_COORDINATES"
"9ee45df0-b840-4c17-ba20-5197906d45a1","Playland Arcade II","350 Santa Monica Pier","Santa Monica","United States",34.0108279,-118.4956397,"MEDIUM","DUPLICATE_COORDINATES"
"b12305af-021c-4193-969b-1ac37e021da9","Downtown Burbank Newsstand","316 North San Fernando Blvd.","Burbank","United States",34.1828222,-118.311165,"MEDIUM","DUPLICATE_COORDINATES"
"209c595e-f15d-4e72-a6e0-f31908c46afc","Golf 'n Stuff I","10555 Firestone Blvd.","Norwalk","United States",33.9271199,-118.1063423,"MEDIUM","DUPLICATE_COORDINATES"
"94ac93e5-6138-4738-bd83-c2042bbf2865","Golf 'n Stuff II","10555 Firestone Blvd.","Norwalk","United States",33.9271199,-118.1063423,"MEDIUM","DUPLICATE_COORDINATES"
"3e7564b3-7ae1-4ba5-b85e-7224a965c551","Union Station II","800 North Alameda Street","Los Angeles","United States",34.0561575,-118.2355206,"MEDIUM","DUPLICATE_COORDINATES"
"73acb685-ac41-4a06-85d9-84fd07340886","Union Station I","800 North Alameda Street","Los Angeles","United States",34.0561575,-118.2355206,"MEDIUM","DUPLICATE_COORDINATES"
"c69226f2-0ba8-40d9-8cf7-e24179f99e5d","Beltway Plaza Mall I","6000 Greenbelt Rd.","Greenbelt","United States",38.9988966,-76.9101849,"MEDIUM","DUPLICATE_COORDINATES"
"fd8abcc5-ea2e-4f71-9014-2bec50fd2b0a","Beltway Plaza Mall II","6000 Greenbelt Rd.","Greenbelt","United States",38.9988966,-76.9101849,"MEDIUM","DUPLICATE_COORDINATES"
"1f066b54-159c-4961-a7cd-c760dfa1d6b6","Salem Willows Arcade I","167 Fort Ave","Salem","United States",42.5350011,-70.8697729,"MEDIUM","DUPLICATE_COORDINATES"
"7f232ed7-faa2-4438-ad8e-bf91959a8531","Salem Willows Arcade II","167 Fort Ave","Salem","United States",42.5350011,-70.8697729,"MEDIUM","DUPLICATE_COORDINATES"
"1f095580-47da-4227-a4c8-671aed3b9ac9","Marienburger Stra&szlig;e","Marienburgerstra&szlig;e 19","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"dbaff007-a6a0-4de1-9b2a-81a1875347f9","Warschauer Stra&szlig;e 60","Warschauerstra&szlig;e 60","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"aad28d0d-93a7-437e-827b-3380cd69908b","Kastanienallee","Kastanienallee 100","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"54fb4f03-2f4f-4064-aba3-c00838cfff87","Backstage","10400 Culver Blvd","Culver City","USA",34.016274,-118.400143,"MEDIUM","DUPLICATE_COORDINATES"
"01147990-c839-4a12-95af-2fc94314c17c","Metro Customer Ctr. Wilshire I","5301 Wilshire Blvd.","Los Angeles","United States",34.0621141,-118.3452986,"MEDIUM","DUPLICATE_COORDINATES"
"db655d69-b724-4c6e-86d8-2a1a5d74f2ba","Metro Customer Ctr. Wilshire II","5301 Wilshire Blvd.","Los Angeles","United States",34.0621141,-118.3452986,"MEDIUM","DUPLICATE_COORDINATES"
"e6f19358-8f09-45b7-afe3-5b48efd9b8b0","Orange County Fair A3","88 Fair Drive","Costa Mesa","United States",33.6684578,-117.9046211,"MEDIUM","DUPLICATE_COORDINATES"
"391382c4-9868-489c-baa7-010d89458cec","Orange County Fair B6","88 Fair Drive","Costa Mesa","United States",33.6684578,-117.9046211,"MEDIUM","DUPLICATE_COORDINATES"
"9e5f7228-7dc6-4e92-a6d5-bcec5cb6eb56","Orange County Fair C3","88 Fair Drive","Costa Mesa","United States",33.6684578,-117.9046211,"MEDIUM","DUPLICATE_COORDINATES"
"269858ee-4741-4f1e-82f0-d10f7278e33f","Orange County Fair A7","88 Fair Drive","Costa Mesa","United States",33.6684578,-117.9046211,"MEDIUM","DUPLICATE_COORDINATES"
"91bab369-6ee2-4684-bf61-76b8972d3d4b","Woolworth Museum","401 South","Oxnard","United States",34.1991058,-119.1953878,"MEDIUM","TOO_SHORT"
"7f4e77b1-7b66-4c0b-b637-7e6ad8fb6fbc","Downtown Burbank Newsstand 2","316 North San Fernando Blvd.","Burbank","United States",34.1828222,-118.311165,"MEDIUM","DUPLICATE_COORDINATES"
"5f506020-6308-4762-8e9e-f2b1e99474e6","L.A. County Fair A3","1101 W. McKinley Ave.","Pomona","United States",34.0803096,-117.7640964,"MEDIUM","DUPLICATE_COORDINATES"
"a01ae3dd-f434-4c39-a63a-51787f2198ef","L.A. County Fair B4","1101 W. McKinley Ave.","Pomona","United States",34.0803096,-117.7640964,"MEDIUM","DUPLICATE_COORDINATES"
"09bcff7e-dc56-4c50-bf4a-61bfd1704251","L.A. County Fair B5","1101 W. McKinley Ave.","Pomona","United States",34.0803096,-117.7640964,"MEDIUM","DUPLICATE_COORDINATES"
"cf66f3c4-5882-46ff-b2d2-a5a4dff1c607","Palais de Tokyo","13 Av. du Président Wilson, 75116 Paris, France","Paris","United States",48.8645866,2.2966748,"MEDIUM","DUPLICATE_COORDINATES"
"e174299f-637e-4c7b-8714-34fdf0db05c5","Deno's Sweet Shoppe","3059 W 12th St","Brooklyn","United States",40.5742747,-73.9792059,"MEDIUM","DUPLICATE_COORDINATES"
"7470618f-8313-4915-b22a-f9d991bf163c","Le 104","104 rue d'Aubervilliers","Paris","United States",48.8575475,2.3513765,"MEDIUM","DUPLICATE_COORDINATES"
"c2b4386e-9ad1-4aca-96db-946512628a21","Casino Arcade I","400 Beach St.","Santa Cruz","United States",36.9643612,-122.0157178,"MEDIUM","DUPLICATE_COORDINATES"
"9c594f7a-945f-47df-a1b9-888da4073530","Casino Arcade II","400 Beach St.","Santa Cruz","United States",36.9643612,-122.0157178,"MEDIUM","DUPLICATE_COORDINATES"
"72803c7f-6791-4511-9eea-ae25d0ee1b72","Casino Arcade III","400 Beach St.","Santa Cruz","United States",36.9643612,-122.0157178,"MEDIUM","DUPLICATE_COORDINATES"
"35edede7-2385-4276-a087-ee8c8afada0c","Kaiser's","Revalerstrasse 2","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"ba7593d9-8610-4dec-9d68-cb965eb39fba","Bristol Arms Retro Hotel","81 Sussex St.","Sydney","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"f3cee976-e62a-4e0b-ae27-2372a31cc44b","Le 104","104 rue d'Aubervilliers","Paris","United States",48.8575475,2.3513765,"MEDIUM","DUPLICATE_COORDINATES"
"d132ba75-afd2-4945-9932-757387caa783","Citadium","50/56 rue Caumartin","Paris","United States",48.8575475,2.3513765,"MEDIUM","DUPLICATE_COORDINATES"
"fa1d06fc-6211-4c51-ac56-e71643a56299","ACUD","Veteranenstraße 21","Berlin","Germany",52.5335802,13.4009513,"MEDIUM","DUPLICATE_COORDINATES"
"9f643641-7852-47be-a014-d0070fe0317b","Mohawk Bend","2141 W. Sunset Blvd.","Los Angeles","United States",34.0788066,-118.2683992,"MEDIUM","DUPLICATE_COORDINATES"
"c60d291e-a2eb-4ddb-a2c7-290d83a518c2","Netil House","1-7 Westgate Street","London","United States",51.5072178,-0.1275862,"MEDIUM","DUPLICATE_COORDINATES"
"e6b4aae9-1c13-4fc5-b4a9-6953c99cad68","Batofar","11 quai François Mauriac","Paris","United States",48.8575475,2.3513765,"MEDIUM","DUPLICATE_COORDINATES"
"0092ea35-a28b-4681-b05c-3c0ef5b189ad","R.A.W. A","Revalerstraße 99","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"5d4baf59-1933-412c-be50-b3f9adadbd0b","R.A.W. B","Revalerstraße 99","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"48975d55-cd2f-4b8a-babb-acad01b953bd","Kulturbrauerei","Schönhauser Allee 36","Berlin","Germany",52.5383047,13.4127573,"MEDIUM","DUPLICATE_COORDINATES"
"32b8f683-ed93-4fcb-83c9-a1c41f4f04db","Weserstra&szlig;e","Weserstra&szlig;e 7","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"8d526e1a-9d28-48b7-b84d-45e1bdd0938a","Strandbar Herrmann","Herrmannpark, 1030 Wien, Austria","Vienna","United States",48.2118773,16.3857175,"MEDIUM","DUPLICATE_COORDINATES"
"ac0982af-98d4-4693-9e79-5cb35304b551","Ocaña","Plaça Reial, 15","Barcelona","United States",41.3797328,2.1756373,"MEDIUM","DUPLICATE_COORDINATES"
"85dc7375-9e8a-464c-a780-aeda94835873","Tel Aviv Beach 2010","Obere Donaustraße 65","Vienna","United States",48.2080696,16.3713095,"MEDIUM","DUPLICATE_COORDINATES"
"9183527e-24f5-44ae-883d-83813e578019","25 Hours Hotel","Lerchenfelder Str. 1/3, 1070 Wien, Austria","Vienna","United States",48.2064947,16.3546991,"MEDIUM","DUPLICATE_COORDINATES"
"38453218-d984-4db0-a49c-2de4929c4960","4100 Bar","1087 Manzanita St","Los Angeles","USA",34.0929711,-118.2814424,"MEDIUM","DUPLICATE_COORDINATES"
"e5c85668-8298-4ea2-8b85-26db2dc8c188","La Pavillon Puebla","Av. Darcel, 75019 Paris, France","Paris","United States",48.87724,2.379299,"MEDIUM","DUPLICATE_COORDINATES"
"1e873539-7814-441e-8c65-5a7ab9715e6d","Rock Caf&eacute;","N&aacute;rodn&iacute; 116/20","Prague","United States",50.0755381,14.4378005,"MEDIUM","DUPLICATE_COORDINATES"
"ff973a94-0497-4974-8c87-41b5e857056c","Kosmos","Lagerstrasse 104","Zürich","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"7d567b98-1bdb-4545-bb3e-6b09f0612a6b","Hardenberg-strasse 22","Hardenbergstrasse 22","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"0a85afb1-2576-4a54-b05f-897ead2c0d57","Barnone","3000 E. Ray Rd.","Gilbert","United States",33.3218745,-111.7255073,"MEDIUM","DUPLICATE_COORDINATES"
"a952b630-1ec8-4b65-85b3-0770051df05f","Thee Parkside","1600 17th St","San Francisco","USA",37.7651653,-122.3998925,"MEDIUM","DUPLICATE_COORDINATES"
"98257bbe-19ad-4de7-903f-4b9f36f557ad","Kanzlei Club","Kanzleistrasse 56","Z&uuml;rich","United States",47.3768866,8.541694,"MEDIUM","DUPLICATE_COORDINATES"
"d13f9985-b8d5-4597-a5af-6fb156d12f17","La Pavillon Puebla","Av. Darcel, 75019 Paris, France","Paris","United States",48.87724,2.379299,"MEDIUM","DUPLICATE_COORDINATES"
"12c09f69-f693-4919-83a2-8353ade588e6","The Breakfast Club Canary Wharf","1 Crossrail Pl","London","United States",51.5072178,-0.1275862,"MEDIUM","DUPLICATE_COORDINATES"
"7bb9dab1-587b-4ea8-a1a1-809f2272d326","Waterstones","82 Gower Street","London","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"f2f11bee-7c83-4350-bd34-0b15a98e5740","The Standard","10 Argyle Street","London","United States",51.5072178,-0.1275862,"MEDIUM","DUPLICATE_COORDINATES"
"03abc0f7-e178-4a9d-a28a-17d5e72f86bf","The Hawk","468 W Anaheim St","Long Beach","USA",33.7822894,-118.1973545,"MEDIUM","DUPLICATE_COORDINATES"
"a52dec64-37fa-4448-a80d-655f1db9afdd","The Blind Donkey","149 Linden Ave","Long Beach","USA",33.7690476,-118.1865789,"MEDIUM","DUPLICATE_COORDINATES"
"0e6850ad-c76d-4db6-abc8-ca2e2978ea54","Photo Elys&eacute;e","Place de la gare 17","Lausanne","United States",46.5196535,6.6322734,"MEDIUM","DUPLICATE_COORDINATES"
"00c91259-2fcb-4e76-9ca6-a495323bbbb9","Verdugo Bar","3408 Verdugo Rd","Los Angeles","USA",34.1138537,-118.2350672,"MEDIUM","DUPLICATE_COORDINATES"
"e190d8f1-4d8d-4442-95aa-b5ed04132fdd","Glad & Young Studio","675 Ponce De Leon Ave NE N 219 Floor 2","Atlanta","United States",33.7720675,-84.365377,"MEDIUM","DUPLICATE_COORDINATES"
"8bddaf07-2b85-4e0a-b53e-5596a4c1d177","Vidiots","4884 Eagle Rock Blvd","Los Angeles","USA",34.1348965,-118.2150067,"MEDIUM","DUPLICATE_COORDINATES"
"9104f3c4-0490-4200-82c9-2e509c9512ad","Club Photomatica","1644 Haight Street","San Francisco","United States",37.7699204,-122.4494355,"MEDIUM","DUPLICATE_COORDINATES"
"63fa26fa-de4e-4bbe-b6ff-96c317706eb8","Lou's Athletic Club","384 Knickerbocker Ave.","Brooklyn","United States",40.7002117,-73.9210791,"MEDIUM","DUPLICATE_COORDINATES"
"d5b235b6-4fbb-46db-b8cf-c593fe57d5f8","Booth by Bryant II","2944 Randolph Ave.","Costa Mesa","United States",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"
"05053e50-7835-41c6-8358-3da723025fab","Trabi World","Zimmerstraße 97","Berlin","Germany",52.5076709,13.3867783,"MEDIUM","DUPLICATE_COORDINATES"
"f5596c1d-0b2e-4632-a908-725473e698f4","Modulor","Prinzenstrasse 85","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"7c1b4d43-74f2-4270-8a20-94cbb8c3333c","ars-imago","Josefstrasse 53","Zürich","United States",47.3768866,8.541694,"MEDIUM","DUPLICATE_COORDINATES"
"5d433644-1b1e-4b98-9521-c263c7d22387","Boothclub Amsterdam","Raamsteeg 2","Amsterdam","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"3d5275b8-9273-4b52-a97f-c3505cf08302","Walt’s Bar","4680 Eagle Rock Blvd","Los Angeles","USA",34.1296435,-118.2166639,"MEDIUM","DUPLICATE_COORDINATES"
"11eb1317-68b2-48c8-9f0b-0a29c737efd2","Tiny’s Hi-Dive","12012 W Pico Blvd","Los Angeles","USA",34.0295316,-118.4494128,"MEDIUM","DUPLICATE_COORDINATES"
"1af22279-8f31-4d62-ad76-301e93f73e76","Kilowatt","3160 16th St.94103","San Francisco","United States",37.7650579,-122.4232555,"MEDIUM","DUPLICATE_COORDINATES"
"297295da-1761-4ed1-8d4f-d86d095e3a02","Flamingo Bar","1855 Industrial St.","Los Angeles","United States",34.0359864,-118.2328349,"MEDIUM","DUPLICATE_COORDINATES"
"75326e00-541c-40fb-aa1f-ac3df58dc9b7","Machimbombo","Calçada do Combro 87, ","Lisboa","United States",38.7222524,-9.1393366,"MEDIUM","DUPLICATE_COORDINATES"
"bfcf71c6-bae9-4a70-856b-51c76a9d5e1d","Ocaña","Plaça Reial, 15","Barcelona","United States",41.3797328,2.1756373,"MEDIUM","DUPLICATE_COORDINATES"
"c58cca0d-3bb3-4e8a-994f-bbf4c38ce8ee","Barnone II","3000 E Ray Rd.","Gilbert","United States",33.3218745,-111.7255073,"MEDIUM","DUPLICATE_COORDINATES"
"e3e8a175-3f64-44b9-8e12-cae8408066f1","Photomatica Photo Booth Museum I","3827 West Sunset Blvd","Los Angeles","United States",34.0788066,-118.2683992,"MEDIUM","DUPLICATE_COORDINATES"
"da452544-ddc3-4868-b953-72f175e8a299","Photomatica Photo Booth Museum III","3827 West Sunset Blvd","Los Angeles","United States",34.0788066,-118.2683992,"MEDIUM","DUPLICATE_COORDINATES"
"2ce77233-62fc-46c5-bc11-ca0488ef64be","Autophoto Gallery + Museum III","121 Orchard St","New York","United States",40.71951,-73.98978,"MEDIUM","DUPLICATE_COORDINATES"
"da134f94-e7a9-4877-808f-a0654ff16cae","Autophoto Gallery + Museum IV","121 Orchard St","New York","United States",40.71951,-73.98978,"MEDIUM","DUPLICATE_COORDINATES"
"1da3b9f4-59ba-4309-94f7-08d590689a1b","Day to Day Collective","2310 Kettner Blvd","San Diego","United States",32.7281138,-117.1717337,"MEDIUM","DUPLICATE_COORDINATES"
"199ea93c-b6d8-4a3a-8e2b-26dab8e04310","Whitechapel Gallery","77-82 Whitechapel High St","London","United States",51.5072178,-0.1275862,"MEDIUM","DUPLICATE_COORDINATES"
"a98fc792-40d4-49fb-a040-3215e876a667","Saturn","200 41st St S","Birmingham","USA",33.5242119,-86.7745711,"MEDIUM","DUPLICATE_COORDINATES"
"e7feb2a1-1a08-4680-bd3b-8c89d5e6ba5e","Rainbo Club","1150 N. Damen Ave.","Chicago","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"f9ea819b-0cb5-4194-8306-9b728d146861","Cole's Bar","2338 N Milwaukee Ave","Chicago","USA",41.9236672,-87.6988073,"MEDIUM","DUPLICATE_COORDINATES"
"5172ebd4-fe3f-4a28-94af-73dda9e3c7af","Smartbar","3730 N. Clark St.","Chicago","USA",41.9498373,-87.6589377,"MEDIUM","DUPLICATE_COORDINATES"
"97ce395a-7ef6-49b4-92d7-1dc51bb8e80c","Rainbo Club","1150 N. Damen Ave.","Chicago","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"024596b3-7e99-4b7a-a72d-f5b4a4c110ef","Cole's Bar","2338 N. Milwaukee Ave.","Chicago","USA",41.9236672,-87.6988073,"MEDIUM","DUPLICATE_COORDINATES"
"395f4159-d59c-4852-8825-12cd944a442b","FOTOAUTOMATICA","Via Pietro Francavilla n. 15","Firenze","Italy",43.7732157,11.2241922,"MEDIUM","DUPLICATE_COORDINATES"
"ae8f9a34-b08f-431e-a275-a403fb52b23e","Rainbo Club","1150 N. Damen Ave.","Wicker Park","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"83d50b26-e4d4-42b7-89da-1d6568498739","Booth By Bryant - Orange County","2944 Randolph Av","Costa Mesa","California",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"
"ff445feb-09a4-4b02-924b-32f16dd58455","Classic Photo Booth at San Francisco Exploratorium","Pier 15","San Francisco","USA",37.8008908,-122.3986652,"MEDIUM","TOO_SHORT"
"770a3b46-e8e7-4dfe-86ba-20e8e0e66f78","The Flamingo Bar","1855 Industrial St","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"6847f7ab-bbe3-446b-8ed4-a2d837b6e989","Cha Cha Lounge","2375 Glendale Blvd","Los Angeles","USA",34.0993554,-118.2594917,"MEDIUM","DUPLICATE_COORDINATES"
"e8967249-3fb8-443a-9a70-bf8b1af2ebce","4100 Bar","1087 Manzanita St","Los Angeles","USA",34.0929711,-118.2814424,"MEDIUM","DUPLICATE_COORDINATES"
"b4f7e493-ff79-4007-98ab-9cddfaa59734","LOVE HOUR","532 S Western Ave","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"cb8a5e71-b889-4252-9ae3-01fbee1c1401","Verdugo Bar","3408 Verdugo Rd","Los Angeles","USA",34.1138537,-118.2350672,"MEDIUM","DUPLICATE_COORDINATES"
"438504d1-2e0d-4238-95ba-9408199cdc84","Walt's Bar","4680 Eagle Rock Blvd","Los Angeles","USA",34.1296435,-118.2166639,"MEDIUM","DUPLICATE_COORDINATES"
"ac30c788-cd7e-491a-bf32-2c2d6df2d3ac","Vidiots","4884 Eagle Rock Blvd","Los Angeles","USA",34.1348965,-118.2150067,"MEDIUM","DUPLICATE_COORDINATES"
"eaeb0508-9eca-46d1-8092-a2799cbc3448","The Phoenix","8480 W 3rd St","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"5a4d401b-52cd-4062-bc06-8c7f61ceaea5","Tiny's Hi-Dive","12012 W Pico Blvd","Los Angeles","USA",34.0295316,-118.4494128,"MEDIUM","DUPLICATE_COORDINATES"
"c88af472-0aa6-48fd-bda4-c55a9ae8cfcb","Apple Doll (Pop-Up)","1212 Abbot Kinney Blvd","Venice","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"987b4494-6e07-4ce0-896f-291010887c44","1212 Santa Monica","1212 3rd Street Promenade","Santa Monica","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
